id,imdb_id,status,adult,video,title,original_title,original_language,overview,tagline,keywords,watch_providers,genres,production_companies,production_countries,spoken_languages,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,belongs_to_collection,overview_en
40096,tt0271383,Released,False,False,O Auto da Compadecida,O Auto da Compadecida,pt,"As aventuras dos nordestinos João Grilo, um sertanejo pobre e mentiroso, e Chicó, o mais covarde dos homens. Ambos lutam pelo pão de cada dia e atravessam por vários episódios enganando a todos do pequeno vilarejo de Taperoá, no sertão da Paraíba. A salvação da dupla acontece com a aparição da Nossa Senhora. Adaptação da obra de Ariano Suassuna.",Mentir com fé nem sempre é pecado.,based on play or musical,"Globoplay, Telecine Amazon Channel","Comédia, Drama, Fantasia, Romance","Lereby Produções, Globo Filmes, Estúdios Globo",Brazil,"Latin, Português",0,4903192,104,3.1843,8.42,1208,2000-09-15,O Auto da Compadecida: Coleção,"The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small town in Northeastern Brazil. When they die, they have to be judged by Christ, the Devil and the Virgin Mary before they are admitted to paradise."
667257,tt10032342,Released,False,False,Cosas Imposibles,Cosas imposibles,es,"Matilde, uma mulher na casa dos sessenta e viveu com seu marido, Porfirio, desde os 15 anos, numa relação de violência e desprezo. Miguel, seu vizinho, um jovem com tino para negócios sente pena de Matilde e pouco a pouco criarão fortes laços de amizade, o que lhes ajudará a liberar-se de de suas antigas crenças e viver a vida que sempre quiseram.",,,,"Família, Drama","Agencia SHA, Alebrije Producciones, Videocine, Estudios Churubusco Azteca",Mexico,Español,0,0,88,2.4685,8.415,420,2021-06-17,,"After the death of her abusive husband, Matilde finds her new best friend in Miguel, her young, insecure, and disoriented neighbor."
539,tt0054215,Released,False,False,Psicose,Psycho,en,"Marion Crane é uma secretária que rouba 40 mil dólares da imobiliária onde trabalha para se casar e começar uma nova vida. Durante a fuga à carro, ela enfrenta uma forte tempestade, erra o caminho e chega em um velho hotel. O estabelecimento é administrado por um sujeito atencioso chamado Norman Bates, que nutre um forte respeito e temor por sua mãe. Marion decide passar a noite no local, sem saber o perigo que a cerca.",Uma experiência cinematográfica nova e completamente diferente!,"hotel, clerk, detective, shower, arizona, motel, halloween, stolen money, alter ego, taxidermy, money, murder, secretary, serial killer, slasher, psychological thriller, black and white, corpse, murderer, theft, overbearing mother, stabbing, mental illness, private detective, missing person, split personality, psycho, voyeurism, voyeur, oedipus complex, nervous, double identity, abusive mother, dual personality, proto-slasher, multiple personality disorder, mother son relationship, birds, motel owner, woman on the run, corruptibility, confused identities, human vulnerabilities, baffled, man with female alter ego","Globoplay, Oldflix","Terror, Thriller, Mistério",Shamley Productions,United States of America,English,806947,50048065,109,12.9802,8.415,10858,1960-06-22,Psicose,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother."
121,tt0167261,Released,False,False,O Senhor dos Anéis: As Duas Torres,The Lord of the Rings: The Two Towers,en,"Após a captura de Merry e Pippy pelos orcs, a Sociedade do Anel é dissolvida. Frodo e Sam seguem sua jornada rumo à Montanha da Perdição para destruir o anel e descobrem que estão sendo perseguidos pelo misterioso Gollum. Enquanto isso, Aragorn, o elfo e arqueiro Legolas e o anão Gimli partem para resgatar os hobbits sequestrados e chegam ao reino de Rohan, onde o rei Theoden foi vítima de uma maldição mortal de Saruman.",A Sociedade está quebrada. O poder das trevas cresce.,"mission, army, based on novel or book, elves, dwarf, magic, obsession, bravery, castle, reincarnation, sequel, battle, brutality, guide, split personality, marsh, fantasy world, wizard, journey, ring, live action and animation, hero's journey, high fantasy, wraith, sword and sorcery, trekking, evil spell, good versus evil, trees, comforting, complicated, hopeful, winged creatures","Amazon Prime Video, HBO Max, HBO Max Amazon Channel, Amazon Prime Video with Ads","Aventura, Fantasia, Ação","New Line Cinema, WingNut Films, The Saul Zaentz Company","New Zealand, United States of America",English,79000000,926287400,180,16.2158,8.4,23547,2002-12-18,O Senhor dos Anéis: Coleção,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard."
510,tt0073486,Released,False,False,Um Estranho no Ninho,One Flew Over the Cuckoo's Nest,en,"Randle Patrick McMurphy é um malandro que, após ser preso, se finge de louco para ir a um hospital psiquiátrico e assim esquivar-se a uma porção de trabalhos forçados na prisão. Lá ele começa a influenciar os outros internos e começa a sofrer oposição da cruel e sádica enfermeira Mildred Ratched. Com forte poder persuasivo, McMurphy instaura uma reviravolta na clínica, não sabendo o que isto pode lhe custar.","Se ele é louco, o que isso faz de você?","mentally disabled, friendship, based on novel or book, nurse, lunatic asylum, affectation, insane asylum, oregon, usa, hospital, medication, female villain, shock treatment, medical drama, brisk, derisive, informative","HBO Max, HBO Max Amazon Channel",Drama,Fantasy Films,United States of America,English,3000000,108981275,133,10.3608,8.412,11272,1975-11-19,,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward."
255709,tt3153634,Released,False,False,Esperança,소원,ko,"A história de uma menina de 8 anos que enfrenta um estupro horrível que a danifica internamente e a afeta emocionalmente, tentando superar todos os obstáculos após o incidente com o bom apoio dos que a rodeiam.",Não deixaremos que ela derrame lágrimas novamente.,"child abuse, hope, based on true story, sexual assault, south korea",,Drama,"Lotte Entertainment, Film Momentum, Michigan Venture Capital",South Korea,한국어/조선말,0,0,122,4.6998,8.395,826,2013-10-02,,"After 8-year-old So-won narrowly survives a brutal sexual assault, her family labors to help her heal while coping with their own rage and grief."
324857,tt4633694,Released,False,False,Homem-Aranha: No Aranhaverso,Spider-Man: Into the Spider-Verse,en,"Miles Morales é um jovem negro do Brooklyn que se tornou o Homem-Aranha inspirado no legado de Peter Parker, já falecido. Entretanto, ao visitar o túmulo de seu ídolo em uma noite chuvosa, ele é surpreendido com a presença do próprio Peter, vestindo o traje do herói aracnídeo sob um sobretudo. A surpresa fica ainda maior quando Miles descobre que ele veio de uma dimensão paralela, assim como outras variações do Homem-Aranha.",O que te faz diferente é o que faz de você o Homem-Aranha.,"superhero, based on comic, aftercreditsstinger, alternate universe","Amazon Prime Video, Claro video, Claro tv+, Amazon Prime Video with Ads, Universal+ Amazon Channel","Animação, Ação, Aventura, Ficção científica","Columbia Pictures, Lord Miller, Pascal Pictures, Sony Pictures Animation, Arad Productions, Marvel Entertainment",United States of America,"English, 日本語, Español",90000000,394884133,117,16.1402,8.4,16956,2018-12-06,Homem-Aranha: Coleção Aranhaverso,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension."
696374,tt11316854,Released,False,False,O Inferno de Gabriel,Gabriel's Inferno,en,"O enigmático e atraente Professor Gabriel Emerson, renomado estudioso de Dante, é um homem atormentado por seu passado e orgulhoso do prestígio que conquistou, embora também tenha consciência de que é um ímã para o pecado e, principalmente, para a luxúria.",,,,"Romance, Drama",PassionFlix,United States of America,English,0,0,120,3.0297,8.393,2445,2020-05-29,Gabriel's Inferno Collection,"An intriguing and sinful exploration of seduction, forbidden love, and redemption, Gabriel's Inferno is a captivating and wildly passionate tale of one man's escape from his own personal hell as he tries to earn the impossible--forgiveness and love."
1891,tt0080684,Released,False,False,Guerra nas Estrelas: O Império Contra-Ataca,The Empire Strikes Back,en,"As forças imperais comandadas por Darth Vader lançam um ataque contra os membros da resistência, que são obrigados a fugir. Enquanto isso Luke Skywalker tenta encontrar o Mestre Yoda, que poderá ensiná-lo a dominar a ""Força"" e torná-lo um cavaleiro jedi. No entanto, Darth Vader planeja levá-lo para o lado negro da ""Força"".",A Aventura Continua!,"rebellion, android, spacecraft, asteroid, rebel, space battle, snowstorm, space colony, swamp, sequel, space opera, nostalgic, arctic, excited, star wars",Disney Plus,"Aventura, Ação, Ficção científica",Lucasfilm Ltd.,United States of America,English,18000000,538400000,124,8.32,8.392,18153,1980-05-20,Star Wars: Coleção,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair."
4935,tt0347149,Released,False,False,O Castelo Animado,ハウルの動く城,ja,"Sophie, uma jovem chapeleira, é transformada em uma mulher idosa por uma bruxa que entra em sua loja e a amaldiçoa. Ela encontra um mago chamado Howl e se vê envolvida em sua resistência em lutar pelo rei.",Eles dois viveram alí...,"witch, flying, rain, castle, scarecrow, body exchange, melancholy, hatter, bakery, curse, steampunk, demon, anime, thoughtful, reflective, based on young adult novel, playful, fantasy, magical, adventure, romantic, excited, hopeful","Netflix, Netflix Standard with Ads","Fantasia, Animação, Aventura","Studio Ghibli, Tokuma Shoten, Nippon Television Network Corporation, dentsu, Walt Disney Japan, d-rights, TOHO",Japan,日本語,24000000,236049757,120,21.6847,8.4,10882,2004-09-09,,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king."
